"Step","non_det_DDQN_9_100k - total_reward","non_det_DDQN_9_100k - total_reward__MIN","non_det_DDQN_9_100k - total_reward__MAX"
"62160","2","2","2"
"62164","-2","-2","-2"
"62165","3","3","3"
"62179","0","0","0"
"62181","-1","-1","-1"
"62187","2","2","2"
"62190","-1","-1","-1"
"62198","0","0","0"
"62199","4","4","4"
"62207","-1","-1","-1"
"62210","3","3","3"
"62215","5","5","5"
"62218","-1","-1","-1"
"62226","-1","-1","-1"
"62227","-1","-1","-1"
"62229","-2","-2","-2"
"62232","-1","-1","-1"
"62248","9","9","9"
"62272","-2","-2","-2"
"62275","0","0","0"
"62280","2","2","2"
"62284","0","0","0"
"62285","-2","-2","-2"
"62315","2","2","2"
"62316","2","2","2"
"62325","-1","-1","-1"
"62361","-1","-1","-1"
"62381","-1","-1","-1"
"62385","-1","-1","-1"
"62398","-2","-2","-2"
"62400","-1","-1","-1"
"62421","5","5","5"
"62425","1","1","1"
"62428","3","3","3"
"62436","1","1","1"
"62453","-2","-2","-2"
"62456","-2","-2","-2"
"62459","0","0","0"
"62460","-1","-1","-1"
"62474","-2","-2","-2"
"62483","8","8","8"
"62499","0","0","0"
"62506","2","2","2"
"62510","1","1","1"
"62516","-2","-2","-2"
"62517","6","6","6"
"62525","0","0","0"
"62530","5","5","5"
"62534","5","5","5"
"62543","-2","-2","-2"
"62548","14","14","14"
"62552","-1","-1","-1"
"62563","5","5","5"
"62566","4","4","4"
"62575","0","0","0"
"62591","3","3","3"
"62593","20","20","20"
"62598","-2","-2","-2"
"62602","7","7","7"
"62618","7","7","7"
"62631","-1","-1","-1"
"62634","0","0","0"
"62636","3","3","3"
"62637","3","3","3"
"62639","0","0","0"
"62649","3","3","3"
"62652","-1","-1","-1"
"62668","-1","-1","-1"
"62672","-2","-2","-2"
"62689","0","0","0"
"62693","-1","-1","-1"
"62704","2","2","2"
"62705","1","1","1"
"62716","8","8","8"
"62737","-1","-1","-1"
"62740","4","4","4"
"62745","-2","-2","-2"
"62749","-1","-1","-1"
"62751","1","1","1"
"62758","1","1","1"
"62761","0","0","0"
"62765","5","5","5"
"62772","-2","-2","-2"
"62795","0","0","0"
"62801","0","0","0"
"62806","1","1","1"
"62817","0","0","0"
"62829","1","1","1"
"62846","2","2","2"
"62848","1","1","1"
"62867","2","2","2"
"62878","3","3","3"
"62898","-2","-2","-2"
"62923","3","3","3"
"62924","-2","-2","-2"
"62935","4","4","4"
"62945","1","1","1"
"62968","-2","-2","-2"
"62969","7","7","7"
"62982","7","7","7"
"62991","0","0","0"
"62993","1","1","1"
"63000","8","8","8"
"63029","-2","-2","-2"
"63033","-2","-2","-2"
"63039","-1","-1","-1"
"63056","-1","-1","-1"
"63075","9","9","9"
"63086","-2","-2","-2"
"63091","-2","-2","-2"
"63108","-2","-2","-2"
"63132","18","18","18"
"63133","1","1","1"
"63138","5","5","5"
"63154","2","2","2"
"63183","10","10","10"
"63185","6","6","6"
"63197","5","5","5"
"63201","-2","-2","-2"
"63203","-1","-1","-1"
"63206","-1","-1","-1"
"63212","15","15","15"
"63213","4","4","4"
"63220","5","5","5"
"63243","-2","-2","-2"
"63256","-2","-2","-2"
"63286","-1","-1","-1"
"63296","-1","-1","-1"
"63317","4","4","4"
"63329","0","0","0"
"63336","-2","-2","-2"
"63339","2","2","2"
"63342","2","2","2"
"63343","-1","-1","-1"
"63344","0","0","0"
"63351","8","8","8"
"63378","-2","-2","-2"
"63390","6","6","6"
"63422","-2","-2","-2"
"63431","-1","-1","-1"
"63433","6","6","6"
"63442","-2","-2","-2"
"63446","-1","-1","-1"
"63448","-2","-2","-2"
"63459","1","1","1"
"63467","-2","-2","-2"
"63478","1","1","1"
"63480","6","6","6"
"63486","3","3","3"
"63493","1","1","1"
"63502","-2","-2","-2"
"63513","-1","-1","-1"
"63519","3","3","3"
"63533","5","5","5"
"63534","3","3","3"
"63539","-1","-1","-1"
"63554","5","5","5"
"63556","-2","-2","-2"
"63566","1","1","1"
"63569","6","6","6"
"63572","1","1","1"
"63594","-1","-1","-1"
"63606","2","2","2"
"63617","-2","-2","-2"
"63624","-2","-2","-2"
"63627","0","0","0"
"63635","10","10","10"
"63636","2","2","2"
"63658","9","9","9"
"63663","-1","-1","-1"
"63675","1","1","1"
"63694","-2","-2","-2"
"63705","6","6","6"
"63711","2","2","2"
"63730","6","6","6"
"63743","0","0","0"
"63754","6","6","6"
"63759","-2","-2","-2"
"63763","5","5","5"
"63768","0","0","0"
"63771","17","17","17"
"63776","-2","-2","-2"
"63782","-1","-1","-1"
"63785","15","15","15"
"63864","0","0","0"
"63871","-2","-2","-2"
"63879","0","0","0"
"63883","-2","-2","-2"
"63896","2","2","2"
"63900","2","2","2"
"63901","0","0","0"
"63928","-1","-1","-1"
"63931","-2","-2","-2"
"63940","-1","-1","-1"
"63947","-2","-2","-2"
"63956","-1","-1","-1"
"63957","0","0","0"
"63959","2","2","2"
"63975","0","0","0"
"63991","-1","-1","-1"
"63996","-2","-2","-2"
"63997","2","2","2"
"63998","-2","-2","-2"
"64012","1","1","1"
"64023","7","7","7"
"64026","1","1","1"
"64029","-1","-1","-1"
"64030","0","0","0"
"64040","-2","-2","-2"
"64043","0","0","0"
"64053","-2","-2","-2"
"64077","-2","-2","-2"
"64086","-2","-2","-2"
"64120","1","1","1"
"64125","0","0","0"
"64131","2","2","2"
"64132","4","4","4"
"64133","0","0","0"
"64134","-2","-2","-2"
"64154","0","0","0"
"64207","-2","-2","-2"
"64218","2","2","2"
"64223","6","6","6"
"64231","0","0","0"
"64233","-1","-1","-1"
"64235","6","6","6"
"64242","8","8","8"
"64270","0","0","0"
"64276","-2","-2","-2"
"64306","-2","-2","-2"
"64307","0","0","0"
"64316","1","1","1"
"64319","-1","-1","-1"
"64321","-2","-2","-2"
"64322","6","6","6"
"64324","9","9","9"
"64325","1","1","1"
"64327","4","4","4"
"64329","-2","-2","-2"
"64334","6","6","6"
"64343","4","4","4"
"64351","1","1","1"
"64384","-1","-1","-1"
"64404","5","5","5"
"64414","4","4","4"
"64419","5","5","5"
"64430","6","6","6"
"64434","-1","-1","-1"
"64435","-1","-1","-1"
"64449","6","6","6"
"64454","3","3","3"
"64464","5","5","5"
"64477","5","5","5"
"64508","3","3","3"
"64514","1","1","1"
"64522","-2","-2","-2"
"64523","-2","-2","-2"
"64524","-1","-1","-1"
"64525","-1","-1","-1"
"64556","2","2","2"
"64577","-2","-2","-2"
"64587","-1","-1","-1"
"64591","-2","-2","-2"
"64603","-1","-1","-1"
"64610","0","0","0"
"64617","-1","-1","-1"
"64627","-1","-1","-1"
"64634","-1","-1","-1"
"64651","3","3","3"
"64653","3","3","3"
"64672","-1","-1","-1"
"64693","-2","-2","-2"
"64700","9","9","9"
"64732","1","1","1"
"64737","4","4","4"
"64749","3","3","3"
"64752","-2","-2","-2"
"64755","-2","-2","-2"
"64760","3","3","3"
"64781","-1","-1","-1"
"64792","-2","-2","-2"
"64800","0","0","0"
"64834","-2","-2","-2"
"64842","0","0","0"
"64857","4","4","4"
"64867","8","8","8"
"64887","2","2","2"
"64893","2","2","2"
"64898","-2","-2","-2"
"64904","1","1","1"
"64921","2","2","2"
"64928","-2","-2","-2"
"64931","3","3","3"
"64948","0","0","0"
"64950","0","0","0"
"64958","-1","-1","-1"
"64961","1","1","1"
"64964","1","1","1"
"64965","-2","-2","-2"
"64976","-2","-2","-2"
"64990","6","6","6"
"64991","-1","-1","-1"
"64997","11","11","11"
"65015","2","2","2"
"65027","-2","-2","-2"
"65037","-1","-1","-1"
"65045","-2","-2","-2"
"65049","0","0","0"
"65055","2","2","2"
"65056","3","3","3"
"65057","-1","-1","-1"
"65062","2","2","2"
"65067","5","5","5"
"65072","-2","-2","-2"
"65074","2","2","2"
"65086","0","0","0"
"65096","-1","-1","-1"
"65106","0","0","0"
"65107","-1","-1","-1"
"65108","7","7","7"
"65110","6","6","6"
"65113","-2","-2","-2"
"65114","5","5","5"
"65157","1","1","1"
"65185","1","1","1"
"65193","2","2","2"
"65199","-1","-1","-1"
"65227","1","1","1"
"65234","5","5","5"
"65237","-1","-1","-1"
"65245","3","3","3"
"65246","-2","-2","-2"
"65247","-1","-1","-1"
"65270","-2","-2","-2"
"65294","13","13","13"
"65340","-2","-2","-2"
"65368","-1","-1","-1"
"65384","1","1","1"
"65389","-2","-2","-2"
"65392","-2","-2","-2"
"65410","4","4","4"
"65428","-1","-1","-1"
"65432","1","1","1"
"65433","3","3","3"
"65435","-2","-2","-2"
"65455","1","1","1"
"65470","-1","-1","-1"
"65476","-2","-2","-2"
"65482","4","4","4"
"65492","3","3","3"
"65498","-1","-1","-1"
"65504","4","4","4"
"65544","2","2","2"
"65545","1","1","1"
"65551","1","1","1"
"65552","-2","-2","-2"
"65553","4","4","4"
"65560","-2","-2","-2"
"65593","-2","-2","-2"
"65594","12","12","12"
"65595","-1","-1","-1"
"65606","14","14","14"
"65608","-2","-2","-2"
"65612","10","10","10"
"65633","2","2","2"
"65638","4","4","4"
"65657","2","2","2"
"65680","1","1","1"
"65683","2","2","2"
"65702","5","5","5"
"65704","6","6","6"
"65728","-2","-2","-2"
"65729","5","5","5"
"65734","14","14","14"
"65737","-1","-1","-1"
"65798","-2","-2","-2"
"65808","2","2","2"
"65827","0","0","0"
"65832","0","0","0"
"65838","0","0","0"
"65856","7","7","7"
"65868","0","0","0"
"65877","13","13","13"
"65908","4","4","4"
"65909","0","0","0"
"65922","3","3","3"
"65944","3","3","3"
"65956","0","0","0"
"65957","2","2","2"
"65958","9","9","9"
"65965","0","0","0"
"65966","-2","-2","-2"
"65969","-2","-2","-2"
"65988","1","1","1"
"66003","1","1","1"
"66004","2","2","2"
"66021","0","0","0"
"66028","-2","-2","-2"
"66035","8","8","8"
"66043","0","0","0"
"66054","-1","-1","-1"
"66059","3","3","3"
"66061","1","1","1"
"66064","5","5","5"
"66109","-1","-1","-1"
"66137","-2","-2","-2"
"66148","-2","-2","-2"
"66164","1","1","1"
"66177","4","4","4"
"66202","-2","-2","-2"
"66227","-2","-2","-2"
"66229","15","15","15"
"66236","-2","-2","-2"
"66248","-2","-2","-2"
"66252","6","6","6"
"66255","0","0","0"
"66261","9","9","9"
"66272","0","0","0"
"66284","2","2","2"
"66297","5","5","5"
"66307","0","0","0"
"66316","-1","-1","-1"
"66324","6","6","6"
"66326","0","0","0"
"66330","-2","-2","-2"
"66343","0","0","0"
"66344","-2","-2","-2"
"66349","2","2","2"
"66356","0","0","0"
"66371","-1","-1","-1"
"66387","5","5","5"
"66392","2","2","2"
"66423","2","2","2"
"66430","5","5","5"
"66434","12","12","12"
"66444","7","7","7"
"66477","10","10","10"
"66480","-1","-1","-1"
"66481","2","2","2"
"66521","2","2","2"
"66526","3","3","3"
"66550","-1","-1","-1"
"66556","0","0","0"
"66565","-2","-2","-2"
"66568","7","7","7"
"66569","3","3","3"
"66588","-2","-2","-2"
"66589","3","3","3"
"66604","3","3","3"
"66619","-2","-2","-2"
"66645","2","2","2"
"66666","-2","-2","-2"
"66669","-1","-1","-1"
"66674","1","1","1"
"66677","6","6","6"
"66679","6","6","6"
"66684","2","2","2"
"66686","-2","-2","-2"
"66702","12","12","12"
"66707","5","5","5"
"66737","1","1","1"
"66745","3","3","3"
"66765","1","1","1"
"66777","5","5","5"
"66788","16","16","16"
"66816","0","0","0"
"66830","2","2","2"
"66848","0","0","0"
"66870","2","2","2"
"66882","-1","-1","-1"
"66889","-2","-2","-2"
"66902","0","0","0"
"66906","-1","-1","-1"
"66931","-1","-1","-1"
"66944","1","1","1"
"66949","-2","-2","-2"
"66950","2","2","2"
"66958","5","5","5"
"66966","-2","-2","-2"
"66972","-2","-2","-2"
"66976","-2","-2","-2"
"66981","-2","-2","-2"
"66991","-2","-2","-2"
"66992","-2","-2","-2"
"66994","-1","-1","-1"
"67007","-1","-1","-1"
"67012","-2","-2","-2"
"67037","-2","-2","-2"
"67044","-1","-1","-1"
"67060","10","10","10"
"67067","-1","-1","-1"
"67072","11","11","11"
"67077","-1","-1","-1"
"67078","3","3","3"
"67095","4","4","4"
"67096","-2","-2","-2"
"67098","1","1","1"
"67099","-2","-2","-2"
"67111","7","7","7"
"67125","-2","-2","-2"
"67128","-2","-2","-2"
"67154","4","4","4"
"67173","-2","-2","-2"
"67207","2","2","2"
"67210","10","10","10"
"67221","-2","-2","-2"
"67224","-2","-2","-2"
"67232","-2","-2","-2"
"67240","-2","-2","-2"
"67265","-1","-1","-1"
"67271","-1","-1","-1"
"67290","-2","-2","-2"
"67291","4","4","4"
"67307","-1","-1","-1"
"67313","-2","-2","-2"
"67332","0","0","0"
"67354","2","2","2"
"67363","3","3","3"
"67367","2","2","2"
"67377","2","2","2"
"67400","20","20","20"
"67405","5","5","5"
"67409","2","2","2"
"67421","-1","-1","-1"
"67423","2","2","2"
"67430","-1","-1","-1"
"67437","-2","-2","-2"
"67441","1","1","1"
"67453","0","0","0"
"67454","-1","-1","-1"
"67465","-2","-2","-2"
"67473","2","2","2"
"67476","-2","-2","-2"
"67478","-2","-2","-2"
"67484","9","9","9"
"67485","-2","-2","-2"
"67488","3","3","3"
"67503","10","10","10"
"67518","-1","-1","-1"
"67523","0","0","0"
"67543","4","4","4"
"67556","-2","-2","-2"
"67563","4","4","4"
"67580","-2","-2","-2"
"67582","-2","-2","-2"
"67589","-2","-2","-2"
"67593","-2","-2","-2"
"67604","-2","-2","-2"
"67612","4","4","4"
"67615","5","5","5"
"67628","0","0","0"
"67634","-1","-1","-1"
"67637","-1","-1","-1"
"67641","2","2","2"
"67644","-2","-2","-2"
"67656","3","3","3"
"67661","1","1","1"
"67662","13","13","13"
"67672","3","3","3"
"67674","-2","-2","-2"
"67685","-1","-1","-1"
"67688","-1","-1","-1"
"67707","-2","-2","-2"
"67710","3","3","3"
"67734","0","0","0"
"67751","-1","-1","-1"
"67756","1","1","1"
"67770","1","1","1"
"67775","0","0","0"
"67802","-2","-2","-2"
"67814","-2","-2","-2"
"67822","17","17","17"
"67848","-1","-1","-1"
"67851","0","0","0"
"67862","6","6","6"
"67868","-1","-1","-1"
"67871","-2","-2","-2"
"67877","-1","-1","-1"
"67887","8","8","8"
"67902","-2","-2","-2"
"67903","11","11","11"
"67921","0","0","0"
"67923","1","1","1"
"67925","1","1","1"
"67928","-2","-2","-2"
"67931","-2","-2","-2"
"67970","0","0","0"
"67976","5","5","5"
"67977","12","12","12"
"68014","7","7","7"
"68017","3","3","3"
"68050","3","3","3"
"68051","3","3","3"
"68065","-1","-1","-1"
"68070","1","1","1"
"68094","0","0","0"
"68109","29","29","29"
"68128","-2","-2","-2"
"68130","-1","-1","-1"
"68137","-2","-2","-2"
"68138","-2","-2","-2"
"68141","4","4","4"
"68158","1","1","1"
"68159","-2","-2","-2"
"68173","1","1","1"
"68175","0","0","0"
"68179","5","5","5"
"68185","0","0","0"
"68190","1","1","1"
"68198","6","6","6"
"68201","6","6","6"
"68211","-1","-1","-1"
"68220","-1","-1","-1"
"68240","-2","-2","-2"
"68257","1","1","1"
"68272","-1","-1","-1"
"68276","-1","-1","-1"
"68278","1","1","1"
"68282","1","1","1"
"68299","2","2","2"
"68300","-1","-1","-1"
"68315","10","10","10"
"68317","-1","-1","-1"
"68325","7","7","7"
"68342","2","2","2"
"68358","0","0","0"
"68368","-1","-1","-1"
"68379","-2","-2","-2"
"68389","0","0","0"
"68406","4","4","4"
"68412","3","3","3"
"68413","-1","-1","-1"
"68417","-2","-2","-2"
"68427","2","2","2"
"68438","-1","-1","-1"
"68452","-1","-1","-1"
"68468","5","5","5"
"68509","-2","-2","-2"
"68518","7","7","7"
"68522","4","4","4"
"68547","-2","-2","-2"
"68551","1","1","1"
"68555","-2","-2","-2"
"68559","0","0","0"
"68560","4","4","4"
"68562","-2","-2","-2"
"68569","2","2","2"
"68573","-1","-1","-1"
"68604","-2","-2","-2"
"68610","0","0","0"
"68619","-2","-2","-2"
"68625","-2","-2","-2"
"68633","-2","-2","-2"
"68645","-2","-2","-2"
"68646","0","0","0"
"68649","3","3","3"
"68659","-1","-1","-1"
"68670","-2","-2","-2"
"68679","2","2","2"
"68682","0","0","0"
"68692","-2","-2","-2"
"68695","-1","-1","-1"
"68719","-2","-2","-2"
"68729","-2","-2","-2"
"68751","-2","-2","-2"
"68758","7","7","7"
"68773","3","3","3"
"68775","0","0","0"
"68806","-2","-2","-2"
"68814","3","3","3"
"68819","0","0","0"
"68841","1","1","1"
"68862","4","4","4"
"68864","0","0","0"
"68870","-2","-2","-2"
"68879","-2","-2","-2"
"68884","2","2","2"
"68915","0","0","0"
"68917","-1","-1","-1"
"68924","-2","-2","-2"
"68957","-1","-1","-1"
"68997","6","6","6"
"69024","1","1","1"
"69031","-2","-2","-2"
"69035","17","17","17"
"69041","1","1","1"
"69042","-1","-1","-1"
"69044","-1","-1","-1"
"69053","-1","-1","-1"
"69058","1","1","1"
"69069","-1","-1","-1"
"69073","2","2","2"
"69078","-2","-2","-2"
"69107","1","1","1"
"69170","11","11","11"
"69172","2","2","2"
"69193","1","1","1"
"69199","0","0","0"
"69211","-2","-2","-2"
"69228","-1","-1","-1"
"69232","-2","-2","-2"
"69249","0","0","0"
"69268","1","1","1"
"69269","-2","-2","-2"
"69276","-2","-2","-2"
"69308","-1","-1","-1"
"69323","-2","-2","-2"
"69333","3","3","3"
"69337","3","3","3"
"69348","2","2","2"
"69371","1","1","1"
"69376","0","0","0"
"69385","-1","-1","-1"
"69404","2","2","2"
"69405","5","5","5"
"69406","0","0","0"
"69412","5","5","5"
"69419","3","3","3"
"69435","-1","-1","-1"
"69443","-1","-1","-1"
"69444","-1","-1","-1"
"69470","-2","-2","-2"
"69480","8","8","8"
"69482","4","4","4"
"69523","-2","-2","-2"
"69525","0","0","0"
"69560","-2","-2","-2"
"69569","0","0","0"
"69611","-2","-2","-2"
"69617","-1","-1","-1"
"69639","15","15","15"
"69654","0","0","0"
"69655","1","1","1"
"69667","3","3","3"
"69668","0","0","0"
"69679","2","2","2"
"69687","-2","-2","-2"
"69694","-2","-2","-2"
"69696","1","1","1"
"69730","-2","-2","-2"
"69731","5","5","5"
"69735","-1","-1","-1"
"69767","5","5","5"
"69771","0","0","0"
"69773","-1","-1","-1"
"69774","-2","-2","-2"
"69796","-2","-2","-2"
"69805","1","1","1"
"69809","-1","-1","-1"
"69812","-1","-1","-1"
"69836","0","0","0"
"69839","16","16","16"
"69843","-1","-1","-1"
"69859","-2","-2","-2"
"69866","11","11","11"
"69868","-2","-2","-2"
"69869","3","3","3"
"69870","3","3","3"
"69876","-2","-2","-2"
"69888","15","15","15"
"69891","3","3","3"
"69892","-2","-2","-2"
"69906","7","7","7"
"69910","2","2","2"
"69920","-2","-2","-2"
"69923","-1","-1","-1"
"69926","4","4","4"
"69927","0","0","0"
"69929","-2","-2","-2"
"69933","0","0","0"
"69934","0","0","0"
"69935","2","2","2"
"69947","-2","-2","-2"
"69951","3","3","3"
"69955","0","0","0"
"69957","2","2","2"
"69968","2","2","2"
"69973","4","4","4"
"69976","12","12","12"
"69980","2","2","2"
"69987","0","0","0"
"70017","1","1","1"
"70026","14","14","14"
"70040","5","5","5"
"70055","-1","-1","-1"
"70077","2","2","2"
"70090","-2","-2","-2"
"70097","-1","-1","-1"
"70098","3","3","3"
"70103","-1","-1","-1"
"70105","-2","-2","-2"
"70107","-2","-2","-2"
"70113","-2","-2","-2"
"70115","-1","-1","-1"
"70120","5","5","5"
"70123","1","1","1"
"70139","3","3","3"
"70167","3","3","3"
"70170","-1","-1","-1"
"70171","-2","-2","-2"
"70175","0","0","0"
"70188","-2","-2","-2"
"70190","7","7","7"
"70194","0","0","0"
"70199","2","2","2"
"70202","2","2","2"
"70211","3","3","3"
"70217","0","0","0"
"70226","-2","-2","-2"
"70257","8","8","8"
"70264","-1","-1","-1"
"70266","-2","-2","-2"
"70270","-2","-2","-2"
"70280","10","10","10"
"70300","1","1","1"
"70306","2","2","2"
"70322","-1","-1","-1"
"70334","1","1","1"
"70338","8","8","8"
"70341","-1","-1","-1"
"70343","-2","-2","-2"
"70347","2","2","2"
"70348","1","1","1"
"70365","4","4","4"
"70389","5","5","5"
"70414","0","0","0"
"70423","2","2","2"
"70426","-1","-1","-1"
"70430","-1","-1","-1"
"70433","1","1","1"
"70445","9","9","9"
"70447","0","0","0"
"70454","2","2","2"
"70455","-1","-1","-1"
"70457","1","1","1"
"70481","0","0","0"
"70489","2","2","2"
"70493","-1","-1","-1"
"70503","-2","-2","-2"
"70540","3","3","3"
"70546","-2","-2","-2"
"70578","8","8","8"
"70603","-1","-1","-1"
"70611","1","1","1"
"70614","-2","-2","-2"
"70623","-2","-2","-2"
"70626","-2","-2","-2"
"70630","-2","-2","-2"
"70635","18","18","18"
"70641","0","0","0"
"70652","0","0","0"
"70654","-2","-2","-2"
"70658","0","0","0"
"70660","1","1","1"
"70674","0","0","0"
"70684","-2","-2","-2"
"70688","-1","-1","-1"
"70692","-2","-2","-2"
"70709","3","3","3"
"70713","-2","-2","-2"
"70721","-2","-2","-2"
"70724","-1","-1","-1"
"70727","4","4","4"
"70728","-1","-1","-1"
"70731","-2","-2","-2"
"70741","1","1","1"
"70745","-2","-2","-2"
"70753","2","2","2"
"70757","8","8","8"
"70759","6","6","6"
"70762","13","13","13"
"70769","0","0","0"
"70771","-2","-2","-2"
"70776","0","0","0"
"70789","-1","-1","-1"
"70798","-2","-2","-2"
"70817","14","14","14"
"70826","-2","-2","-2"
"70849","-2","-2","-2"
