"Step","DQN_run_1747564920 - total_reward","DQN_run_1747564920 - total_reward__MIN","DQN_run_1747564920 - total_reward__MAX"
"43703","46","46","46"
"43705","45","45","45"
"43715","45","45","45"
"43718","44","44","44"
"43720","45","45","45"
"43721","47","47","47"
"43722","45","45","45"
"43737","44","44","44"
"43743","44","44","44"
"43745","43","43","43"
"43748","27","27","27"
"43761","46","46","46"
"43765","47","47","47"
"43767","47","47","47"
"43771","46","46","46"
"43772","20","20","20"
"43777","24","24","24"
"43786","45","45","45"
"43790","44","44","44"
"43803","46","46","46"
"43807","43","43","43"
"43809","48","48","48"
"43818","46","46","46"
"43823","46","46","46"
"43835","43","43","43"
"43845","47","47","47"
"43846","44","44","44"
"43847","46","46","46"
"43850","17","17","17"
"43852","43","43","43"
"43857","48","48","48"
"43858","44","44","44"
"43860","44","44","44"
"43864","44","44","44"
"43869","43","43","43"
"43874","45","45","45"
"43878","45","45","45"
"43883","44","44","44"
"43884","44","44","44"
"43891","47","47","47"
"43895","48","48","48"
"43899","44","44","44"
"43908","45","45","45"
"43921","-2","-2","-2"
"43925","49","49","49"
"43929","43","43","43"
"43932","44","44","44"
"43933","46","46","46"
"43934","43","43","43"
"43936","45","45","45"
"43937","48","48","48"
"43946","45","45","45"
"43951","47","47","47"
"43957","47","47","47"
"43958","44","44","44"
"43962","13","13","13"
"43963","46","46","46"
"43967","46","46","46"
"43970","46","46","46"
"43976","44","44","44"
"43979","12","12","12"
"43995","45","45","45"
"43996","3","3","3"
"44012","46","46","46"
"44017","43","43","43"
"44028","44","44","44"
"44029","0","0","0"
"44030","44","44","44"
"44032","44","44","44"
"44034","48","48","48"
"44042","44","44","44"
"44046","49","49","49"
"44059","44","44","44"
"44067","48","48","48"
"44072","43","43","43"
"44087","43","43","43"
"44092","46","46","46"
"44094","48","48","48"
"44118","45","45","45"
"44120","45","45","45"
"44122","43","43","43"
"44125","44","44","44"
"44126","49","49","49"
"44138","14","14","14"
"44141","43","43","43"
"44145","45","45","45"
"44150","43","43","43"
"44154","28","28","28"
"44155","47","47","47"
"44158","45","45","45"
"44159","46","46","46"
"44168","-2","-2","-2"
"44170","43","43","43"
"44179","46","46","46"
"44180","44","44","44"
"44182","46","46","46"
"44186","48","48","48"
"44187","45","45","45"
"44190","21","21","21"
"44194","16","16","16"
"44208","44","44","44"
"44209","43","43","43"
"44210","43","43","43"
"44220","45","45","45"
"44221","48","48","48"
"44224","44","44","44"
"44227","25","25","25"
"44228","44","44","44"
"44229","46","46","46"
"44233","44","44","44"
"44236","-1","-1","-1"
"44243","10","10","10"
"44251","44","44","44"
"44266","48","48","48"
"44267","47","47","47"
"44271","43","43","43"
"44307","46","46","46"
"44311","45","45","45"
"44312","49","49","49"
"44316","-3","-3","-3"
"44323","44","44","44"
"44327","22","22","22"
"44328","48","48","48"
"44333","44","44","44"
"44335","46","46","46"
"44336","47","47","47"
"44340","46","46","46"
"44345","46","46","46"
"44346","25","25","25"
"44359","10","10","10"
"44362","49","49","49"
"44365","43","43","43"
"44366","45","45","45"
"44388","47","47","47"
"44402","49","49","49"
"44415","47","47","47"
"44417","44","44","44"
"44424","45","45","45"
"44426","45","45","45"
"44429","48","48","48"
"44430","49","49","49"
"44434","48","48","48"
"44435","46","46","46"
"44436","46","46","46"
"44442","44","44","44"
"44444","46","46","46"
"44446","44","44","44"
"44450","48","48","48"
"44455","44","44","44"
"44456","44","44","44"
"44460","43","43","43"
"44462","45","45","45"
"44463","44","44","44"
"44476","49","49","49"
"44479","46","46","46"
"44482","49","49","49"
"44488","45","45","45"
"44495","47","47","47"
"44501","45","45","45"
"44502","43","43","43"
"44507","47","47","47"
"44510","44","44","44"
"44518","44","44","44"
"44521","44","44","44"
"44533","46","46","46"
"44544","45","45","45"
"44545","45","45","45"
"44556","44","44","44"
"44560","46","46","46"
"44561","48","48","48"
"44566","25","25","25"
"44569","45","45","45"
"44571","45","45","45"
"44573","47","47","47"
"44574","44","44","44"
"44583","45","45","45"
"44590","49","49","49"
"44594","45","45","45"
"44595","46","46","46"
"44606","19","19","19"
"44607","44","44","44"
"44612","43","43","43"
"44613","44","44","44"
"44614","47","47","47"
"44619","44","44","44"
"44621","44","44","44"
"44629","46","46","46"
"44635","44","44","44"
"44639","44","44","44"
"44640","46","46","46"
"44652","46","46","46"
"44657","43","43","43"
"44663","50","50","50"
"44665","43","43","43"
"44670","44","44","44"
"44674","43","43","43"
"44675","-2","-2","-2"
"44676","43","43","43"
"44678","43","43","43"
"44680","45","45","45"
"44681","46","46","46"
"44682","45","45","45"
"44683","45","45","45"
"44685","49","49","49"
"44695","8","8","8"
"44697","45","45","45"
"44707","46","46","46"
"44708","44","44","44"
"44709","46","46","46"
"44711","46","46","46"
"44713","46","46","46"
"44715","18","18","18"
"44718","44","44","44"
"44720","45","45","45"
"44722","13","13","13"
"44724","45","45","45"
"44729","47","47","47"
"44730","47","47","47"
"44734","44","44","44"
"44736","45","45","45"
"44742","43","43","43"
"44744","43","43","43"
"44745","27","27","27"
"44749","45","45","45"
"44753","48","48","48"
"44766","45","45","45"
"44777","44","44","44"
"44780","43","43","43"
"44785","45","45","45"
"44788","47","47","47"
"44793","3","3","3"
"44796","43","43","43"
"44800","44","44","44"
"44806","45","45","45"
"44809","46","46","46"
"44810","10","10","10"
"44812","45","45","45"
"44828","45","45","45"
"44829","43","43","43"
"44836","47","47","47"
"44844","17","17","17"
"44846","43","43","43"
"44848","45","45","45"
"44849","43","43","43"
"44853","-1","-1","-1"
"44858","43","43","43"
"44862","44","44","44"
"44865","46","46","46"
"44869","44","44","44"
"44883","46","46","46"
"44886","45","45","45"
"44887","43","43","43"
"44888","43","43","43"
"44891","19","19","19"
"44897","45","45","45"
"44899","43","43","43"
"44909","49","49","49"
"44912","46","46","46"
"44913","43","43","43"
"44914","43","43","43"
"44919","48","48","48"
"44920","44","44","44"
"44924","45","45","45"
"44935","44","44","44"
"44939","19","19","19"
"44949","44","44","44"
"44954","51","51","51"
"44963","44","44","44"
"44966","43","43","43"
"44973","46","46","46"
"44982","44","44","44"
"44996","46","46","46"
"45017","44","44","44"
"45022","45","45","45"
"45025","47","47","47"
"45026","48","48","48"
"45030","46","46","46"
"45032","44","44","44"
"45033","4","4","4"
"45039","21","21","21"
"45051","45","45","45"
"45054","46","46","46"
"45057","8","8","8"
"45062","45","45","45"
"45065","46","46","46"
"45081","49","49","49"
"45091","47","47","47"
"45103","45","45","45"
"45104","46","46","46"
"45106","2","2","2"
"45107","14","14","14"
"45112","12","12","12"
"45116","44","44","44"
"45119","45","45","45"
"45125","47","47","47"
"45134","43","43","43"
"45136","44","44","44"
"45137","11","11","11"
"45144","45","45","45"
"45148","20","20","20"
"45151","27","27","27"
"45162","44","44","44"
"45169","45","45","45"
"45174","44","44","44"
"45176","47","47","47"
"45182","44","44","44"
"45203","46","46","46"
"45204","17","17","17"
"45215","20","20","20"
"45217","14","14","14"
"45223","47","47","47"
"45225","47","47","47"
"45235","47","47","47"
"45238","44","44","44"
"45257","44","44","44"
"45273","44","44","44"
"45276","47","47","47"
"45277","43","43","43"
"45286","45","45","45"
"45287","19","19","19"
"45288","49","49","49"
"45292","9","9","9"
"45296","15","15","15"
"45298","43","43","43"
"45306","45","45","45"
"45308","43","43","43"
"45310","44","44","44"
"45311","44","44","44"
"45319","43","43","43"
"45320","44","44","44"
"45325","46","46","46"
"45326","10","10","10"
"45330","31","31","31"
"45331","46","46","46"
"45332","46","46","46"
"45336","47","47","47"
"45338","44","44","44"
"45339","44","44","44"
"45340","44","44","44"
"45341","17","17","17"
"45349","46","46","46"
"45351","44","44","44"
"45360","46","46","46"
"45369","44","44","44"
"45375","46","46","46"
"45381","43","43","43"
"45388","46","46","46"
"45402","45","45","45"
"45403","5","5","5"
"45404","44","44","44"
"45407","48","48","48"
"45411","44","44","44"
"45413","45","45","45"
"45416","43","43","43"
"45425","44","44","44"
"45433","47","47","47"
"45434","43","43","43"
"45441","48","48","48"
"45448","46","46","46"
"45454","47","47","47"
"45459","-1","-1","-1"
"45469","25","25","25"
"45482","44","44","44"
"45494","43","43","43"
"45518","24","24","24"
"45520","6","6","6"
"45527","43","43","43"
"45530","43","43","43"
"45544","45","45","45"
"45545","48","48","48"
"45547","48","48","48"
"45555","48","48","48"
"45560","46","46","46"
"45561","43","43","43"
"45564","46","46","46"
"45566","47","47","47"
"45568","44","44","44"
"45574","50","50","50"
"45584","13","13","13"
"45589","47","47","47"
"45591","45","45","45"
"45593","3","3","3"
"45597","50","50","50"
"45599","43","43","43"
"45604","16","16","16"
"45611","49","49","49"
"45613","11","11","11"
"45617","47","47","47"
"45619","51","51","51"
"45622","43","43","43"
"45629","43","43","43"
"45631","46","46","46"
"45641","49","49","49"
"45646","50","50","50"
"45648","47","47","47"
"45674","47","47","47"
"45676","45","45","45"
"45687","44","44","44"
"45694","43","43","43"
"45712","43","43","43"
"45720","48","48","48"
"45723","47","47","47"
"45726","46","46","46"
"45730","47","47","47"
"45733","46","46","46"
"45735","44","44","44"
"45744","47","47","47"
"45755","4","4","4"
"45757","48","48","48"
"45767","44","44","44"
"45776","46","46","46"
"45781","10","10","10"
"45783","48","48","48"
"45785","46","46","46"
"45789","13","13","13"
"45790","45","45","45"
"45792","47","47","47"
"45796","25","25","25"
"45801","22","22","22"
"45805","44","44","44"
"45818","50","50","50"
"45823","43","43","43"
"45834","45","45","45"
"45842","43","43","43"
"45844","46","46","46"
"45849","51","51","51"
"45851","48","48","48"
"45854","47","47","47"
"45858","44","44","44"
"45859","48","48","48"
"45864","44","44","44"
"45869","44","44","44"
"45870","45","45","45"
"45872","43","43","43"
"45875","-2","-2","-2"
"45878","10","10","10"
"45884","44","44","44"
"45892","45","45","45"
"45894","46","46","46"
"45895","13","13","13"
"45902","48","48","48"
"45909","48","48","48"
"45912","45","45","45"
"45913","45","45","45"
"45914","46","46","46"
"45930","45","45","45"
"45941","46","46","46"
"45944","1","1","1"
"45954","44","44","44"
"45956","44","44","44"
"45977","43","43","43"
"45978","22","22","22"
"45979","24","24","24"
"45985","43","43","43"
"45986","44","44","44"
"45990","48","48","48"
"45993","49","49","49"
"46003","44","44","44"
"46014","45","45","45"
"46016","45","45","45"
"46043","47","47","47"
"46050","47","47","47"
"46056","16","16","16"
"46059","47","47","47"
"46061","23","23","23"
"46065","49","49","49"
"46068","44","44","44"
"46077","48","48","48"
"46084","51","51","51"
"46094","47","47","47"
"46095","45","45","45"
"46096","45","45","45"
"46098","44","44","44"
"46104","20","20","20"
"46106","50","50","50"
"46109","47","47","47"
"46115","48","48","48"
"46134","45","45","45"
"46145","49","49","49"
"46151","48","48","48"
"46154","45","45","45"
"46156","44","44","44"
"46161","46","46","46"
"46163","7","7","7"
"46182","45","45","45"
"46199","44","44","44"
"46208","17","17","17"
"46210","46","46","46"
"46216","44","44","44"
"46217","46","46","46"
"46220","43","43","43"
"46225","44","44","44"
"46228","48","48","48"
"46229","43","43","43"
"46265","47","47","47"
"46275","47","47","47"
"46279","46","46","46"
"46280","2","2","2"
"46281","43","43","43"
"46283","46","46","46"
"46285","44","44","44"
"46289","46","46","46"
"46293","44","44","44"
"46294","46","46","46"
"46295","28","28","28"
"46300","52","52","52"
"46304","45","45","45"
"46309","44","44","44"
"46312","45","45","45"
"46318","44","44","44"
"46320","45","45","45"
"46321","46","46","46"
"46323","47","47","47"
"46333","52","52","52"
"46336","45","45","45"
"46340","-1","-1","-1"
"46343","26","26","26"
"46348","44","44","44"
"46349","47","47","47"
"46350","44","44","44"
"46351","44","44","44"
"46352","46","46","46"
"46353","48","48","48"
"46355","44","44","44"
"46364","45","45","45"
"46368","43","43","43"
"46373","17","17","17"
"46379","43","43","43"
"46382","23","23","23"
"46400","49","49","49"
"46412","46","46","46"
"46413","47","47","47"
"46416","45","45","45"
"46424","1","1","1"
"46425","13","13","13"
"46427","44","44","44"
"46435","48","48","48"
"46455","13","13","13"
"46466","47","47","47"
"46472","43","43","43"
"46477","45","45","45"
"46482","-1","-1","-1"
"46495","23","23","23"
"46498","45","45","45"
"46501","44","44","44"
"46509","47","47","47"
"46514","46","46","46"
"46526","46","46","46"
"46530","18","18","18"
"46533","20","20","20"
"46553","45","45","45"
"46554","5","5","5"
"46560","43","43","43"
"46561","46","46","46"
"46562","44","44","44"
"46568","44","44","44"
"46570","44","44","44"
"46574","45","45","45"
"46585","43","43","43"
"46590","43","43","43"
"46597","45","45","45"
"46603","44","44","44"
"46604","47","47","47"
"46612","44","44","44"
"46614","43","43","43"
"46621","47","47","47"
"46624","45","45","45"
"46626","44","44","44"
"46631","46","46","46"
"46633","45","45","45"
"46634","45","45","45"
"46635","7","7","7"
"46639","13","13","13"
"46646","46","46","46"
"46658","45","45","45"
"46663","46","46","46"
"46667","45","45","45"
"46669","45","45","45"
"46685","44","44","44"
"46688","45","45","45"
"46690","47","47","47"
"46697","14","14","14"
"46698","44","44","44"
"46701","45","45","45"
"46704","43","43","43"
"46709","47","47","47"
"46711","45","45","45"
"46713","45","45","45"
"46724","6","6","6"
"46725","43","43","43"
"46727","48","48","48"
"46731","45","45","45"
"46735","46","46","46"
"46744","45","45","45"
"46747","48","48","48"
"46748","43","43","43"
"46749","43","43","43"
"46750","44","44","44"
"46751","44","44","44"
"46756","47","47","47"
"46768","44","44","44"
"46786","19","19","19"
"46790","43","43","43"
"46796","43","43","43"
"46810","48","48","48"
"46818","43","43","43"
"46821","49","49","49"
"46825","44","44","44"
"46826","51","51","51"
"46829","45","45","45"
"46830","45","45","45"
"46832","43","43","43"
"46836","45","45","45"
"46837","49","49","49"
"46844","43","43","43"
"46861","49","49","49"
"46873","46","46","46"
"46878","23","23","23"
"46892","48","48","48"
"46894","50","50","50"
"46897","44","44","44"
"46898","3","3","3"
"46902","47","47","47"
"46909","49","49","49"
"46910","46","46","46"
"46914","14","14","14"
"46917","43","43","43"
"46919","47","47","47"
"46920","46","46","46"
"46922","44","44","44"
"46927","46","46","46"
"46930","47","47","47"
"46948","46","46","46"
"46953","47","47","47"
"46955","45","45","45"
"46958","44","44","44"
"46959","43","43","43"
"46960","43","43","43"
"46962","45","45","45"
"46964","45","45","45"
"46976","44","44","44"
"46983","43","43","43"
"46984","14","14","14"
"46988","45","45","45"
"46990","47","47","47"
"47000","45","45","45"
"47008","45","45","45"
"47012","48","48","48"
"47013","45","45","45"
"47015","44","44","44"
"47016","47","47","47"
"47018","49","49","49"
"47021","0","0","0"
"47022","43","43","43"
"47023","45","45","45"
"47025","45","45","45"
"47031","45","45","45"
"47033","3","3","3"
"47037","51","51","51"
"47040","43","43","43"
"47041","15","15","15"
"47043","43","43","43"
"47045","46","46","46"
"47047","45","45","45"
"47050","44","44","44"
"47059","45","45","45"
"47062","43","43","43"
"47064","44","44","44"
"47070","43","43","43"
"47075","14","14","14"
"47078","46","46","46"
"47089","44","44","44"
"47090","9","9","9"
"47091","44","44","44"
"47095","45","45","45"
"47097","47","47","47"
"47099","45","45","45"
"47101","44","44","44"
"47104","44","44","44"
"47116","43","43","43"
"47117","0","0","0"
"47120","49","49","49"
"47122","7","7","7"
"47142","45","45","45"
"47151","47","47","47"
"47154","44","44","44"
"47156","45","45","45"
"47166","45","45","45"
"47167","44","44","44"
"47174","48","48","48"
"47176","45","45","45"
"47178","43","43","43"
"47181","46","46","46"
"47184","2","2","2"
"47195","46","46","46"
"47196","45","45","45"
"47198","43","43","43"
"47200","51","51","51"
"47203","47","47","47"
"47204","48","48","48"
"47205","21","21","21"
"47207","10","10","10"
"47208","46","46","46"
"47212","46","46","46"
