"Step","DQN_good_disc - win","non_Det_DQN_discounted_run_1747653690 - win__MIN","non_Det_DQN_discounted_run_1747653690 - win__MAX"
"6167","0","0","0"
"6169","0","0","0"
"6170","0","0","0"
"6171","0","0","0"
"6175","0","0","0"
"6176","0","0","0"
"6180","0","0","0"
"6183","0","0","0"
"6185","0","0","0"
"6199","0","0","0"
"6202","0","0","0"
"6204","0","0","0"
"6210","0","0","0"
"6224","0","0","0"
"6226","0","0","0"
"6234","0","0","0"
"6237","0","0","0"
"6243","0","0","0"
"6245","0","0","0"
"6257","0","0","0"
"6262","0","0","0"
"6263","0","0","0"
"6265","0","0","0"
"6267","0","0","0"
"6269","0","0","0"
"6270","0","0","0"
"6273","0","0","0"
"6282","0","0","0"
"6292","0","0","0"
"6293","0","0","0"
"6297","0","0","0"
"6299","0","0","0"
"6302","0","0","0"
"6303","0","0","0"
"6304","0","0","0"
"6317","0","0","0"
"6318","0","0","0"
"6319","0","0","0"
"6324","0","0","0"
"6327","0","0","0"
"6332","0","0","0"
"6336","0","0","0"
"6337","0","0","0"
"6341","0","0","0"
"6343","0","0","0"
"6345","0","0","0"
"6350","0","0","0"
"6359","0","0","0"
"6361","0","0","0"
"6372","0","0","0"
"6390","0","0","0"
"6392","0","0","0"
"6402","0","0","0"
"6405","0","0","0"
"6406","0","0","0"
"6417","0","0","0"
"6431","0","0","0"
"6437","0","0","0"
"6441","0","0","0"
"6447","0","0","0"
"6448","0","0","0"
"6458","0","0","0"
"6461","0","0","0"
"6466","0","0","0"
"6473","0","0","0"
"6480","0","0","0"
"6485","0","0","0"
"6487","0","0","0"
"6491","0","0","0"
"6495","0","0","0"
"6508","0","0","0"
"6510","0","0","0"
"6513","0","0","0"
"6522","0","0","0"
"6524","0","0","0"
"6525","0","0","0"
"6540","0","0","0"
"6547","0","0","0"
"6555","0","0","0"
"6560","0","0","0"
"6568","0","0","0"
"6588","0","0","0"
"6589","0","0","0"
"6590","0","0","0"
"6591","0","0","0"
"6592","0","0","0"
"6597","0","0","0"
"6603","0","0","0"
"6609","0","0","0"
"6619","0","0","0"
"6624","0","0","0"
"6629","0","0","0"
"6630","0","0","0"
"6631","0","0","0"
"6633","0","0","0"
"6637","0","0","0"
"6639","0","0","0"
"6643","0","0","0"
"6648","0","0","0"
"6663","0","0","0"
"6665","0","0","0"
"6669","0","0","0"
"6670","0","0","0"
"6674","0","0","0"
"6675","0","0","0"
"6680","0","0","0"
"6704","0","0","0"
"6707","0","0","0"
"6722","0","0","0"
"6724","0","0","0"
"6731","0","0","0"
"6732","0","0","0"
"6753","0","0","0"
"6759","0","0","0"
"6760","0","0","0"
"6761","0","0","0"
"6771","0","0","0"
"6774","0","0","0"
"6777","0","0","0"
"6778","0","0","0"
"6781","0","0","0"
"6784","0","0","0"
"6787","0","0","0"
"6792","0","0","0"
"6796","0","0","0"
"6804","0","0","0"
"6808","0","0","0"
"6813","0","0","0"
"6820","0","0","0"
"6824","0","0","0"
"6829","0","0","0"
"6832","0","0","0"
"6843","0","0","0"
"6845","0","0","0"
"6852","0","0","0"
"6857","0","0","0"
"6858","0","0","0"
"6859","0","0","0"
"6862","0","0","0"
"6865","0","0","0"
"6871","0","0","0"
"6877","0","0","0"
"6879","0","0","0"
"6880","0","0","0"
"6893","0","0","0"
"6897","0","0","0"
"6899","0","0","0"
"6911","0","0","0"
"6919","0","0","0"
"6923","0","0","0"
"6929","0","0","0"
"6931","0","0","0"
"6933","0","0","0"
"6934","0","0","0"
"6940","0","0","0"
"6941","0","0","0"
"6945","0","0","0"
"6952","0","0","0"
"6957","0","0","0"
"6958","0","0","0"
"6965","0","0","0"
"6967","0","0","0"
"6969","0","0","0"
"6972","0","0","0"
"6975","0","0","0"
"6976","0","0","0"
"6977","0","0","0"
"6990","0","0","0"
"6992","0","0","0"
"6994","0","0","0"
"7011","0","0","0"
"7019","0","0","0"
"7025","1","1","1"
"7028","0","0","0"
"7031","0","0","0"
"7052","0","0","0"
"7054","0","0","0"
"7062","0","0","0"
"7065","0","0","0"
"7067","0","0","0"
"7068","0","0","0"
"7071","0","0","0"
"7080","0","0","0"
"7085","0","0","0"
"7092","0","0","0"
"7096","0","0","0"
"7098","1","1","1"
"7099","0","0","0"
"7100","0","0","0"
"7102","0","0","0"
"7104","0","0","0"
"7109","0","0","0"
"7113","0","0","0"
"7116","0","0","0"
"7117","0","0","0"
"7137","0","0","0"
"7140","0","0","0"
"7152","0","0","0"
"7154","0","0","0"
"7161","0","0","0"
"7164","0","0","0"
"7168","0","0","0"
"7185","0","0","0"
"7186","0","0","0"
"7187","0","0","0"
"7188","0","0","0"
"7191","0","0","0"
"7200","0","0","0"
"7202","0","0","0"
"7205","0","0","0"
"7211","0","0","0"
"7217","0","0","0"
"7219","0","0","0"
"7226","0","0","0"
"7231","0","0","0"
"7241","0","0","0"
"7244","0","0","0"
"7245","0","0","0"
"7249","0","0","0"
"7258","0","0","0"
"7261","0","0","0"
"7264","0","0","0"
"7272","0","0","0"
"7273","0","0","0"
"7286","0","0","0"
"7288","0","0","0"
"7294","0","0","0"
"7295","0","0","0"
"7307","0","0","0"
"7311","0","0","0"
"7312","0","0","0"
"7313","0","0","0"
"7317","0","0","0"
"7319","0","0","0"
"7324","0","0","0"
"7328","0","0","0"
"7329","0","0","0"
"7331","0","0","0"
"7333","0","0","0"
"7335","0","0","0"
"7336","0","0","0"
"7338","0","0","0"
"7340","0","0","0"
"7342","0","0","0"
"7343","0","0","0"
"7348","0","0","0"
"7370","0","0","0"
"7373","0","0","0"
"7374","0","0","0"
"7377","0","0","0"
"7380","0","0","0"
"7383","0","0","0"
"7390","0","0","0"
"7396","0","0","0"
"7402","0","0","0"
"7417","0","0","0"
"7426","0","0","0"
"7430","0","0","0"
"7433","0","0","0"
"7437","0","0","0"
"7439","0","0","0"
"7440","0","0","0"
"7442","0","0","0"
"7447","0","0","0"
"7448","0","0","0"
"7450","0","0","0"
"7457","1","1","1"
"7463","0","0","0"
"7465","0","0","0"
"7468","0","0","0"
"7479","0","0","0"
"7490","0","0","0"
"7491","0","0","0"
"7506","0","0","0"
"7508","0","0","0"
"7510","0","0","0"
"7514","0","0","0"
"7515","0","0","0"
"7520","0","0","0"
"7524","0","0","0"
"7536","0","0","0"
"7541","0","0","0"
"7546","0","0","0"
"7559","0","0","0"
"7569","0","0","0"
"7571","0","0","0"
"7575","0","0","0"
"7577","0","0","0"
"7580","0","0","0"
"7583","0","0","0"
"7584","0","0","0"
"7585","0","0","0"
"7598","0","0","0"
"7601","0","0","0"
"7603","0","0","0"
"7604","0","0","0"
"7606","0","0","0"
"7619","0","0","0"
"7620","1","1","1"
"7632","0","0","0"
"7652","0","0","0"
"7653","0","0","0"
"7661","0","0","0"
"7667","0","0","0"
"7672","0","0","0"
"7675","0","0","0"
"7683","0","0","0"
"7687","0","0","0"
"7694","0","0","0"
"7697","0","0","0"
"7698","0","0","0"
"7708","0","0","0"
"7720","0","0","0"
"7722","0","0","0"
"7727","0","0","0"
"7730","0","0","0"
"7742","0","0","0"
"7746","0","0","0"
"7749","0","0","0"
"7750","0","0","0"
"7751","0","0","0"
"7758","0","0","0"
"7761","0","0","0"
"7765","0","0","0"
"7768","0","0","0"
"7776","0","0","0"
"7777","0","0","0"
"7781","0","0","0"
"7786","0","0","0"
"7787","0","0","0"
"7788","0","0","0"
"7795","0","0","0"
"7810","0","0","0"
"7823","0","0","0"
"7826","0","0","0"
"7832","0","0","0"
"7836","0","0","0"
"7837","0","0","0"
"7846","0","0","0"
"7877","0","0","0"
"7882","0","0","0"
"7894","0","0","0"
"7899","0","0","0"
"7901","0","0","0"
"7910","0","0","0"
"7912","0","0","0"
"7926","0","0","0"
"7941","0","0","0"
"7942","0","0","0"
"7944","0","0","0"
"7967","0","0","0"
"7978","0","0","0"
"7980","0","0","0"
"7984","0","0","0"
"7994","0","0","0"
"8000","0","0","0"
"8009","0","0","0"
"8017","0","0","0"
"8033","0","0","0"
"8055","0","0","0"
"8063","0","0","0"
"8069","0","0","0"
"8071","0","0","0"
"8074","0","0","0"
"8077","0","0","0"
"8080","0","0","0"
"8085","0","0","0"
"8090","0","0","0"
"8092","0","0","0"
"8096","0","0","0"
"8101","0","0","0"
"8107","0","0","0"
"8108","0","0","0"
"8111","0","0","0"
"8113","0","0","0"
"8114","0","0","0"
"8123","0","0","0"
"8132","0","0","0"
"8136","0","0","0"
"8141","0","0","0"
"8147","0","0","0"
"8165","0","0","0"
"8167","0","0","0"
"8173","0","0","0"
"8179","0","0","0"
"8182","0","0","0"
"8187","0","0","0"
"8195","0","0","0"
"8197","0","0","0"
"8203","0","0","0"
"8208","0","0","0"
"8236","0","0","0"
"8237","0","0","0"
"8240","0","0","0"
"8245","0","0","0"
"8265","0","0","0"
"8267","0","0","0"
"8269","0","0","0"
"8271","0","0","0"
"8278","0","0","0"
"8293","0","0","0"
"8304","0","0","0"
"8310","0","0","0"
"8312","0","0","0"
"8315","0","0","0"
"8320","0","0","0"
"8324","0","0","0"
"8336","0","0","0"
"8338","0","0","0"
"8348","0","0","0"
"8349","0","0","0"
"8353","0","0","0"
"8354","0","0","0"
"8356","0","0","0"
"8362","0","0","0"
"8367","0","0","0"
"8372","0","0","0"
"8385","0","0","0"
"8386","0","0","0"
"8388","0","0","0"
"8393","0","0","0"
"8394","0","0","0"
"8396","0","0","0"
"8398","0","0","0"
"8408","0","0","0"
"8412","0","0","0"
"8421","0","0","0"
"8430","0","0","0"
"8434","0","0","0"
"8442","0","0","0"
"8451","0","0","0"
"8456","0","0","0"
"8460","0","0","0"
"8467","0","0","0"
"8473","0","0","0"
"8475","0","0","0"
"8476","0","0","0"
"8481","0","0","0"
"8485","0","0","0"
"8486","0","0","0"
"8509","0","0","0"
"8510","0","0","0"
"8512","0","0","0"
"8529","0","0","0"
"8533","0","0","0"
"8534","0","0","0"
"8539","0","0","0"
"8544","0","0","0"
"8546","0","0","0"
"8550","0","0","0"
"8557","0","0","0"
"8569","0","0","0"
"8571","0","0","0"
"8577","0","0","0"
"8580","0","0","0"
"8587","0","0","0"
"8588","0","0","0"
"8589","0","0","0"
"8594","0","0","0"
"8606","0","0","0"
"8613","0","0","0"
"8622","0","0","0"
"8632","0","0","0"
"8634","0","0","0"
"8638","0","0","0"
"8643","0","0","0"
"8644","0","0","0"
"8646","0","0","0"
"8657","0","0","0"
"8671","0","0","0"
"8674","0","0","0"
"8677","0","0","0"
"8685","0","0","0"
"8688","0","0","0"
"8697","1","1","1"
"8699","0","0","0"
"8703","0","0","0"
"8704","0","0","0"
"8712","0","0","0"
"8717","0","0","0"
"8721","0","0","0"
"8731","0","0","0"
"8732","0","0","0"
"8735","0","0","0"
"8745","0","0","0"
"8749","0","0","0"
"8751","0","0","0"
"8752","0","0","0"
"8766","0","0","0"
"8774","0","0","0"
"8791","0","0","0"
"8802","0","0","0"
"8816","0","0","0"
"8821","0","0","0"
"8822","0","0","0"
"8824","0","0","0"
"8830","0","0","0"
"8833","0","0","0"
"8834","0","0","0"
"8839","0","0","0"
"8841","0","0","0"
"8845","0","0","0"
"8848","0","0","0"
"8851","0","0","0"
"8857","0","0","0"
"8864","0","0","0"
"8867","0","0","0"
"8870","0","0","0"
"8877","0","0","0"
"8879","0","0","0"
"8883","0","0","0"
"8884","0","0","0"
"8888","0","0","0"
"8892","0","0","0"
"8894","0","0","0"
"8897","0","0","0"
"8909","0","0","0"
"8912","0","0","0"
"8917","0","0","0"
"8918","0","0","0"
"8920","0","0","0"
"8924","0","0","0"
"8928","0","0","0"
"8931","0","0","0"
"8932","0","0","0"
"8940","0","0","0"
"8941","0","0","0"
"8944","0","0","0"
"8945","0","0","0"
"8948","0","0","0"
"8949","0","0","0"
"8950","0","0","0"
"8953","0","0","0"
"8957","0","0","0"
"8959","0","0","0"
"8964","0","0","0"
"8970","0","0","0"
"8983","0","0","0"
"8987","0","0","0"
"8998","0","0","0"
"9002","0","0","0"
"9003","0","0","0"
"9007","0","0","0"
"9010","0","0","0"
"9023","0","0","0"
"9024","0","0","0"
"9030","0","0","0"
"9039","0","0","0"
"9044","0","0","0"
"9047","0","0","0"
"9056","0","0","0"
"9064","0","0","0"
"9086","0","0","0"
"9091","0","0","0"
"9092","0","0","0"
"9097","0","0","0"
"9100","0","0","0"
"9103","0","0","0"
"9104","0","0","0"
"9107","0","0","0"
"9109","0","0","0"
"9110","0","0","0"
"9113","0","0","0"
"9127","0","0","0"
"9140","0","0","0"
"9146","0","0","0"
"9148","0","0","0"
"9149","0","0","0"
"9151","0","0","0"
"9160","0","0","0"
"9161","0","0","0"
"9170","0","0","0"
"9175","0","0","0"
"9176","0","0","0"
"9177","0","0","0"
"9188","0","0","0"
"9189","0","0","0"
"9195","0","0","0"
"9198","0","0","0"
"9204","0","0","0"
"9219","0","0","0"
"9223","0","0","0"
"9226","0","0","0"
"9228","0","0","0"
"9231","0","0","0"
"9232","0","0","0"
"9234","0","0","0"
"9236","0","0","0"
"9239","0","0","0"
"9241","0","0","0"
"9253","0","0","0"
"9260","0","0","0"
"9268","0","0","0"
"9269","0","0","0"
"9270","0","0","0"
"9285","0","0","0"
"9293","0","0","0"
"9302","0","0","0"
"9304","0","0","0"
"9308","0","0","0"
"9312","0","0","0"
"9316","0","0","0"
"9317","0","0","0"
"9338","0","0","0"
"9340","0","0","0"
"9342","0","0","0"
"9344","0","0","0"
"9346","0","0","0"
"9351","0","0","0"
"9358","0","0","0"
"9369","1","1","1"
"9370","0","0","0"
"9373","0","0","0"
"9376","0","0","0"
"9380","0","0","0"
"9392","0","0","0"
"9398","0","0","0"
"9412","0","0","0"
"9413","0","0","0"
"9422","0","0","0"
"9423","0","0","0"
"9424","0","0","0"
"9428","0","0","0"
"9431","0","0","0"
"9435","0","0","0"
"9438","0","0","0"
"9448","0","0","0"
"9454","0","0","0"
"9460","0","0","0"
"9472","0","0","0"
"9478","0","0","0"
"9486","0","0","0"
"9494","0","0","0"
"9495","0","0","0"
"9501","0","0","0"
"9508","0","0","0"
"9512","0","0","0"
"9524","0","0","0"
"9525","0","0","0"
"9530","0","0","0"
"9531","0","0","0"
"9535","0","0","0"
"9550","0","0","0"
"9551","0","0","0"
"9553","0","0","0"
"9569","0","0","0"
"9578","0","0","0"
"9582","0","0","0"
"9593","0","0","0"
"9597","0","0","0"
"9599","0","0","0"
"9603","0","0","0"
"9609","0","0","0"
"9611","0","0","0"
"9613","0","0","0"
"9614","0","0","0"
"9620","0","0","0"
"9625","0","0","0"
"9634","0","0","0"
"9638","0","0","0"
"9643","0","0","0"
"9649","0","0","0"
"9650","0","0","0"
"9651","0","0","0"
"9654","0","0","0"
"9655","0","0","0"
"9656","0","0","0"
"9660","0","0","0"
"9662","0","0","0"
"9664","0","0","0"
"9669","0","0","0"
"9672","0","0","0"
"9681","0","0","0"
"9682","0","0","0"
"9692","0","0","0"
"9695","0","0","0"
"9698","0","0","0"
"9699","0","0","0"
"9704","0","0","0"
"9709","0","0","0"
"9712","0","0","0"
"9713","0","0","0"
"9719","0","0","0"
"9720","0","0","0"
"9725","0","0","0"
"9740","0","0","0"
"9746","0","0","0"
"9748","0","0","0"
"9750","0","0","0"
"9751","0","0","0"
"9752","0","0","0"
"9754","0","0","0"
"9764","0","0","0"
"9765","0","0","0"
"9766","0","0","0"
"9773","0","0","0"
"9775","0","0","0"
"9780","0","0","0"
"9792","0","0","0"
"9796","0","0","0"
"9801","0","0","0"
"9811","0","0","0"
"9814","0","0","0"
"9820","0","0","0"
"9837","0","0","0"
"9838","0","0","0"
"9840","0","0","0"
"9844","0","0","0"
"9846","0","0","0"
"9853","0","0","0"
"9863","0","0","0"
"9871","0","0","0"
"9872","0","0","0"
"9876","0","0","0"
"9882","0","0","0"
"9889","0","0","0"
"9890","0","0","0"
"9891","0","0","0"
"9895","0","0","0"
"9896","0","0","0"
"9901","0","0","0"
"9902","0","0","0"
"9903","0","0","0"
"9905","0","0","0"
"9906","0","0","0"
"9908","0","0","0"
"9909","0","0","0"
"9917","0","0","0"
"9918","0","0","0"
"9924","0","0","0"
"9926","0","0","0"
"9935","0","0","0"
"9937","0","0","0"
"9949","0","0","0"
"9955","0","0","0"
"9966","0","0","0"
"9974","0","0","0"
"9977","0","0","0"
"9979","0","0","0"
"9983","0","0","0"
"9990","0","0","0"
"9992","0","0","0"
"10001","0","0","0"
"10006","0","0","0"
"10007","0","0","0"
"10013","0","0","0"
"10014","0","0","0"
"10027","0","0","0"
"10028","0","0","0"
"10031","0","0","0"
"10032","0","0","0"
"10041","0","0","0"
"10048","0","0","0"
"10059","0","0","0"
"10064","0","0","0"
"10076","0","0","0"
"10084","0","0","0"
"10086","0","0","0"
"10088","0","0","0"
"10100","0","0","0"
"10104","0","0","0"
"10105","1","1","1"
"10107","0","0","0"
"10108","0","0","0"
"10115","0","0","0"
"10117","0","0","0"
"10128","0","0","0"
"10143","0","0","0"
"10149","0","0","0"
"10151","0","0","0"
"10152","0","0","0"
"10168","0","0","0"
"10171","0","0","0"
"10178","0","0","0"
"10180","0","0","0"
"10184","0","0","0"
"10185","0","0","0"
"10187","0","0","0"
"10199","0","0","0"
"10202","0","0","0"
"10204","0","0","0"
"10205","0","0","0"
"10211","0","0","0"
"10214","0","0","0"
"10217","0","0","0"
"10222","0","0","0"
"10232","0","0","0"
"10236","0","0","0"
"10248","0","0","0"
"10250","0","0","0"
"10251","1","1","1"
"10252","0","0","0"
"10254","0","0","0"
"10258","0","0","0"
"10261","0","0","0"
"10273","0","0","0"
"10274","0","0","0"
"10276","0","0","0"
"10278","0","0","0"
"10284","0","0","0"
"10289","0","0","0"
"10291","0","0","0"
"10293","0","0","0"
"10314","0","0","0"
"10323","0","0","0"
"10335","0","0","0"
"10338","0","0","0"
"10341","0","0","0"
"10348","0","0","0"
"10349","0","0","0"
"10357","0","0","0"
"10367","0","0","0"
"10369","0","0","0"
"10373","0","0","0"
"10374","0","0","0"
"10379","0","0","0"
"10381","0","0","0"
"10387","0","0","0"
"10388","0","0","0"
"10389","0","0","0"
"10398","0","0","0"
"10411","0","0","0"
"10414","0","0","0"
"10417","0","0","0"
"10423","0","0","0"
"10424","0","0","0"
"10435","0","0","0"
"10436","0","0","0"
"10442","0","0","0"
"10449","0","0","0"
"10456","0","0","0"
"10466","0","0","0"
"10468","0","0","0"
"10469","0","0","0"
"10476","0","0","0"
"10479","0","0","0"
"10483","0","0","0"
"10486","0","0","0"
"10489","0","0","0"
"10490","0","0","0"
"10491","0","0","0"
"10495","0","0","0"
"10501","0","0","0"
"10503","0","0","0"
"10506","0","0","0"
"10511","0","0","0"
"10515","0","0","0"
"10516","0","0","0"
"10519","0","0","0"
"10520","0","0","0"
"10527","0","0","0"
"10540","0","0","0"
"10541","0","0","0"
"10542","0","0","0"
"10549","0","0","0"
"10560","0","0","0"
"10562","0","0","0"
"10568","0","0","0"
"10574","0","0","0"
"10578","0","0","0"
"10583","0","0","0"
"10585","0","0","0"
"10586","0","0","0"
"10588","0","0","0"
"10590","0","0","0"
"10591","0","0","0"
"10592","0","0","0"
"10595","0","0","0"
"10598","0","0","0"
"10599","0","0","0"
"10601","0","0","0"
"10608","0","0","0"
"10612","0","0","0"
"10613","0","0","0"
"10618","0","0","0"
"10620","0","0","0"
"10625","0","0","0"
"10627","0","0","0"
"10650","0","0","0"
"10653","0","0","0"
"10655","0","0","0"
"10659","0","0","0"
"10668","0","0","0"
"10670","0","0","0"
"10683","0","0","0"
"10685","0","0","0"
"10695","0","0","0"
"10702","0","0","0"
"10704","0","0","0"
"10705","0","0","0"
"10709","0","0","0"
"10715","0","0","0"
"10720","0","0","0"
"10726","0","0","0"
"10736","0","0","0"
"10739","0","0","0"
"10741","0","0","0"
"10750","0","0","0"
"10755","0","0","0"
"10760","0","0","0"
"10763","0","0","0"
"10764","0","0","0"
"10769","0","0","0"
"10779","0","0","0"
"10785","0","0","0"
"10793","0","0","0"
"10794","0","0","0"
"10797","0","0","0"
"10812","0","0","0"
"10817","0","0","0"
"10822","0","0","0"
"10827","0","0","0"
"10828","0","0","0"
"10829","0","0","0"
"10837","0","0","0"
"10841","0","0","0"
"10844","0","0","0"
"10847","0","0","0"
"10852","0","0","0"
"10854","0","0","0"
"10857","0","0","0"
"10858","0","0","0"
"10886","0","0","0"
"10890","0","0","0"
"10893","0","0","0"
"10896","0","0","0"
"10905","0","0","0"
"10906","0","0","0"
"10907","0","0","0"
"10908","0","0","0"
"10914","0","0","0"
"10929","0","0","0"
"10932","0","0","0"
"10935","0","0","0"
"10938","0","0","0"
"10942","0","0","0"
"10945","0","0","0"
"10950","0","0","0"
"10953","0","0","0"
"10955","0","0","0"
"10957","0","0","0"
"10960","0","0","0"
"10964","0","0","0"
"10982","0","0","0"
"10990","0","0","0"
"11006","0","0","0"
"11007","0","0","0"
"11009","0","0","0"
"11019","0","0","0"
"11022","0","0","0"
"11035","0","0","0"
"11039","0","0","0"
"11042","0","0","0"
"11045","0","0","0"
"11047","0","0","0"
"11060","0","0","0"
"11066","0","0","0"
"11069","0","0","0"
"11086","0","0","0"
"11097","0","0","0"
"11103","0","0","0"
"11117","0","0","0"
"11119","0","0","0"
"11123","0","0","0"
"11125","0","0","0"
"11129","0","0","0"
"11132","0","0","0"
"11136","0","0","0"
"11142","0","0","0"
"11143","0","0","0"
"11144","0","0","0"
"11156","0","0","0"
"11161","0","0","0"
"11171","0","0","0"
"11174","0","0","0"
"11176","0","0","0"
"11177","0","0","0"
"11180","0","0","0"
"11181","0","0","0"
"11183","0","0","0"
"11188","0","0","0"
"11192","0","0","0"
"11193","0","0","0"
"11203","0","0","0"
"11219","0","0","0"
"11243","0","0","0"
"11246","0","0","0"
"11257","0","0","0"
"11266","0","0","0"
"11269","0","0","0"
"11275","0","0","0"
"11279","0","0","0"
"11282","0","0","0"
"11283","0","0","0"
"11286","0","0","0"
"11287","0","0","0"
"11294","0","0","0"
"11295","0","0","0"
"11298","0","0","0"
"11306","0","0","0"
"11312","0","0","0"
"11320","0","0","0"
"11322","0","0","0"
"11335","0","0","0"
"11337","0","0","0"
"11353","0","0","0"
"11354","0","0","0"
"11387","0","0","0"
"11417","0","0","0"
"11419","0","0","0"
"11420","0","0","0"
"11425","0","0","0"
"11431","0","0","0"
"11435","0","0","0"
"11438","0","0","0"
"11439","0","0","0"
"11440","0","0","0"
"11454","0","0","0"
"11460","0","0","0"
"11464","0","0","0"
"11468","0","0","0"
"11470","0","0","0"
"11471","0","0","0"
"11487","0","0","0"
"11491","0","0","0"
"11496","0","0","0"
"11506","0","0","0"
"11517","0","0","0"
"11519","0","0","0"
"11526","0","0","0"
"11528","0","0","0"
"11529","0","0","0"
"11531","0","0","0"
"11533","0","0","0"
"11534","0","0","0"
"11538","0","0","0"
"11568","0","0","0"
"11572","0","0","0"
"11578","0","0","0"
"11584","0","0","0"
"11588","0","0","0"
"11593","0","0","0"
"11594","0","0","0"
"11600","0","0","0"
"11601","0","0","0"
"11604","0","0","0"
"11610","0","0","0"
"11613","0","0","0"
"11620","0","0","0"
"11622","0","0","0"
"11624","0","0","0"
"11627","0","0","0"
"11629","0","0","0"
"11631","0","0","0"
"11635","0","0","0"
"11636","0","0","0"
"11639","0","0","0"
"11641","0","0","0"
"11645","0","0","0"
"11652","0","0","0"
"11655","0","0","0"
"11659","0","0","0"
"11663","0","0","0"
"11668","0","0","0"
"11676","0","0","0"
"11678","0","0","0"
"11680","0","0","0"
"11681","0","0","0"
"11683","0","0","0"
"11689","0","0","0"
"11702","0","0","0"
"11705","0","0","0"
"11707","0","0","0"
"11728","0","0","0"
"11733","0","0","0"
"11737","0","0","0"
"11741","0","0","0"
"11742","0","0","0"
"11743","0","0","0"
"11749","0","0","0"
"11760","0","0","0"
"11765","0","0","0"
"11770","0","0","0"
"11774","0","0","0"
"11777","0","0","0"
"11780","0","0","0"
"11789","0","0","0"
"11791","0","0","0"
"11795","0","0","0"
"11798","0","0","0"
"11800","0","0","0"
"11804","0","0","0"
"11808","0","0","0"
"11811","0","0","0"
"11812","0","0","0"
"11816","0","0","0"
"11823","0","0","0"
