"Step","DDQN_run_1747573335 - total_reward","DDQN_run_1747573335 - total_reward__MIN","DDQN_run_1747573335 - total_reward__MAX"
"43661","34","34","34"
"43665","53","53","53"
"43667","53","53","53"
"43671","34","34","34"
"43678","34","34","34"
"43684","53","53","53"
"43688","32","32","32"
"43689","34","34","34"
"43690","34","34","34"
"43691","53","53","53"
"43692","53","53","53"
"43693","32","32","32"
"43698","53","53","53"
"43707","34","34","34"
"43708","21","21","21"
"43710","29","29","29"
"43716","34","34","34"
"43722","34","34","34"
"43724","34","34","34"
"43725","34","34","34"
"43729","34","34","34"
"43737","34","34","34"
"43744","34","34","34"
"43746","34","34","34"
"43749","53","53","53"
"43754","53","53","53"
"43759","53","53","53"
"43771","48","48","48"
"43777","34","34","34"
"43783","34","34","34"
"43784","53","53","53"
"43789","34","34","34"
"43790","53","53","53"
"43793","34","34","34"
"43797","53","53","53"
"43814","34","34","34"
"43815","32","32","32"
"43820","34","34","34"
"43822","34","34","34"
"43826","34","34","34"
"43835","5","5","5"
"43843","34","34","34"
"43846","34","34","34"
"43850","34","34","34"
"43851","53","53","53"
"43862","34","34","34"
"43867","34","34","34"
"43877","53","53","53"
"43880","34","34","34"
"43884","31","31","31"
"43885","50","50","50"
"43887","34","34","34"
"43892","35","35","35"
"43893","35","35","35"
"43900","46","46","46"
"43907","35","35","35"
"43908","35","35","35"
"43918","35","35","35"
"43921","35","35","35"
"43927","35","35","35"
"43928","21","21","21"
"43936","29","29","29"
"43946","35","35","35"
"43951","54","54","54"
"43952","45","45","45"
"43954","35","35","35"
"43955","54","54","54"
"43956","54","54","54"
"43974","35","35","35"
"43975","35","35","35"
"43978","45","45","45"
"43979","54","54","54"
"43980","54","54","54"
"43986","5","5","5"
"44005","34","34","34"
"44009","44","44","44"
"44018","33","33","33"
"44029","35","35","35"
"44033","54","54","54"
"44040","35","35","35"
"44063","31","31","31"
"44073","4","4","4"
"44079","18","18","18"
"44086","54","54","54"
"44094","54","54","54"
"44096","35","35","35"
"44101","35","35","35"
"44107","54","54","54"
"44109","35","35","35"
"44112","35","35","35"
"44114","4","4","4"
"44115","35","35","35"
"44116","36","36","36"
"44118","35","35","35"
"44123","11","11","11"
"44136","31","31","31"
"44153","54","54","54"
"44154","17","17","17"
"44158","34","34","34"
"44169","35","35","35"
"44177","54","54","54"
"44182","54","54","54"
"44183","54","54","54"
"44189","35","35","35"
"44190","35","35","35"
"44196","35","35","35"
"44219","54","54","54"
"44221","54","54","54"
"44229","54","54","54"
"44237","28","28","28"
"44243","35","35","35"
"44245","55","55","55"
"44248","36","36","36"
"44256","2","2","2"
"44267","35","35","35"
"44271","35","35","35"
"44272","54","54","54"
"44274","36","36","36"
"44287","35","35","35"
"44291","35","35","35"
"44296","18","18","18"
"44302","35","35","35"
"44304","34","34","34"
"44311","35","35","35"
"44317","35","35","35"
"44321","18","18","18"
"44323","36","36","36"
"44324","46","46","46"
"44330","55","55","55"
"44331","52","52","52"
"44332","35","35","35"
"44348","13","13","13"
"44355","35","35","35"
"44359","35","35","35"
"44366","35","35","35"
"44368","36","36","36"
"44372","28","28","28"
"44375","47","47","47"
"44382","54","54","54"
"44398","54","54","54"
"44402","37","37","37"
"44403","56","56","56"
"44414","35","35","35"
"44419","8","8","8"
"44428","-3","-3","-3"
"44437","35","35","35"
"44442","54","54","54"
"44443","35","35","35"
"44444","0","0","0"
"44458","47","47","47"
"44463","28","28","28"
"44464","24","24","24"
"44473","36","36","36"
"44478","36","36","36"
"44479","35","35","35"
"44481","35","35","35"
"44485","31","31","31"
"44486","38","38","38"
"44487","37","37","37"
"44490","36","36","36"
"44500","55","55","55"
"44508","52","52","52"
"44514","36","36","36"
"44525","21","21","21"
"44530","36","36","36"
"44535","36","36","36"
"44539","14","14","14"
"44545","36","36","36"
"44546","36","36","36"
"44552","55","55","55"
"44559","55","55","55"
"44576","36","36","36"
"44582","36","36","36"
"44583","51","51","51"
"44584","36","36","36"
"44587","36","36","36"
"44590","1","1","1"
"44593","36","36","36"
"44594","36","36","36"
"44595","36","36","36"
"44605","36","36","36"
"44606","55","55","55"
"44637","36","36","36"
"44643","36","36","36"
"44646","36","36","36"
"44647","36","36","36"
"44657","56","56","56"
"44682","38","38","38"
"44683","37","37","37"
"44689","34","34","34"
"44696","55","55","55"
"44698","57","57","57"
"44701","33","33","33"
"44707","56","56","56"
"44710","37","37","37"
"44712","38","38","38"
"44714","36","36","36"
"44715","29","29","29"
"44725","37","37","37"
"44728","38","38","38"
"44736","38","38","38"
"44740","57","57","57"
"44746","38","38","38"
"44751","37","37","37"
"44757","37","37","37"
"44758","57","57","57"
"44759","57","57","57"
"44763","37","37","37"
"44764","37","37","37"
"44768","38","38","38"
"44773","39","39","39"
"44780","52","52","52"
"44781","38","38","38"
"44794","38","38","38"
"44802","57","57","57"
"44809","5","5","5"
"44814","38","38","38"
"44815","38","38","38"
"44819","54","54","54"
"44825","57","57","57"
"44827","55","55","55"
"44830","27","27","27"
"44836","38","38","38"
"44837","39","39","39"
"44839","38","38","38"
"44840","57","57","57"
"44844","38","38","38"
"44855","38","38","38"
"44858","38","38","38"
"44864","57","57","57"
"44866","38","38","38"
"44870","59","59","59"
"44880","31","31","31"
"44882","36","36","36"
"44883","39","39","39"
"44885","36","36","36"
"44886","56","56","56"
"44894","56","56","56"
"44898","56","56","56"
"44905","58","58","58"
"44916","39","39","39"
"44917","39","39","39"
"44923","45","45","45"
"44935","2","2","2"
"44944","59","59","59"
"44947","39","39","39"
"44948","14","14","14"
"44954","10","10","10"
"44959","39","39","39"
"44962","39","39","39"
"44964","39","39","39"
"44971","39","39","39"
"44974","38","38","38"
"44975","2","2","2"
"44987","39","39","39"
"44988","58","58","58"
"45002","39","39","39"
"45004","58","58","58"
"45007","39","39","39"
"45010","0","0","0"
"45017","40","40","40"
"45019","59","59","59"
"45021","11","11","11"
"45023","40","40","40"
"45025","32","32","32"
"45026","39","39","39"
"45044","51","51","51"
"45045","59","59","59"
"45065","58","58","58"
"45082","48","48","48"
"45083","58","58","58"
"45088","59","59","59"
"45091","58","58","58"
"45094","40","40","40"
"45097","39","39","39"
"45102","40","40","40"
"45108","48","48","48"
"45117","59","59","59"
"45120","59","59","59"
"45125","55","55","55"
"45129","59","59","59"
"45130","59","59","59"
"45136","59","59","59"
"45144","40","40","40"
"45147","33","33","33"
"45152","41","41","41"
"45157","40","40","40"
"45166","40","40","40"
"45184","59","59","59"
"45185","40","40","40"
"45188","40","40","40"
"45191","41","41","41"
"45193","40","40","40"
"45199","59","59","59"
"45201","19","19","19"
"45210","39","39","39"
"45222","40","40","40"
"45224","40","40","40"
"45227","59","59","59"
"45228","40","40","40"
"45230","59","59","59"
"45232","52","52","52"
"45234","60","60","60"
"45235","40","40","40"
"45236","59","59","59"
"45247","41","41","41"
"45254","41","41","41"
"45263","40","40","40"
"45273","59","59","59"
"45276","5","5","5"
"45277","59","59","59"
"45281","40","40","40"
"45282","40","40","40"
"45286","40","40","40"
"45296","40","40","40"
"45297","40","40","40"
"45311","40","40","40"
"45313","59","59","59"
"45315","59","59","59"
"45317","22","22","22"
"45319","41","41","41"
"45321","40","40","40"
"45323","40","40","40"
"45326","40","40","40"
"45328","36","36","36"
"45329","60","60","60"
"45337","36","36","36"
"45340","40","40","40"
"45346","40","40","40"
"45356","40","40","40"
"45360","40","40","40"
"45364","38","38","38"
"45369","40","40","40"
"45374","40","40","40"
"45380","40","40","40"
"45389","23","23","23"
"45392","59","59","59"
"45397","11","11","11"
"45402","40","40","40"
"45410","40","40","40"
"45412","31","31","31"
"45415","40","40","40"
"45422","31","31","31"
"45423","52","52","52"
"45428","40","40","40"
"45432","40","40","40"
"45436","41","41","41"
"45438","11","11","11"
"45448","5","5","5"
"45459","52","52","52"
"45461","8","8","8"
"45463","30","30","30"
"45466","40","40","40"
"45468","40","40","40"
"45478","40","40","40"
"45479","40","40","40"
"45506","26","26","26"
"45510","41","41","41"
"45511","41","41","41"
"45514","40","40","40"
"45515","40","40","40"
"45517","41","41","41"
"45518","27","27","27"
"45523","40","40","40"
"45525","59","59","59"
"45537","40","40","40"
"45538","59","59","59"
"45540","40","40","40"
"45546","40","40","40"
"45548","40","40","40"
"45549","40","40","40"
"45560","38","38","38"
"45561","40","40","40"
"45565","59","59","59"
"45568","40","40","40"
"45577","59","59","59"
"45582","59","59","59"
"45586","26","26","26"
"45588","40","40","40"
"45594","40","40","40"
"45606","59","59","59"
"45607","59","59","59"
"45610","59","59","59"
"45615","40","40","40"
"45621","40","40","40"
"45625","19","19","19"
"45626","40","40","40"
"45631","37","37","37"
"45633","31","31","31"
"45641","40","40","40"
"45646","59","59","59"
"45647","60","60","60"
"45650","59","59","59"
"45652","59","59","59"
"45653","41","41","41"
"45662","40","40","40"
"45663","40","40","40"
"45664","59","59","59"
"45668","2","2","2"
"45674","40","40","40"
"45682","40","40","40"
"45689","40","40","40"
"45695","59","59","59"
"45697","59","59","59"
"45701","40","40","40"
"45705","40","40","40"
"45706","40","40","40"
"45708","59","59","59"
"45711","40","40","40"
"45712","40","40","40"
"45715","40","40","40"
"45717","59","59","59"
"45722","51","51","51"
"45725","59","59","59"
"45731","40","40","40"
"45735","59","59","59"
"45741","59","59","59"
"45747","59","59","59"
"45756","40","40","40"
"45760","40","40","40"
"45762","27","27","27"
"45763","51","51","51"
"45768","40","40","40"
"45774","40","40","40"
"45791","40","40","40"
"45794","40","40","40"
"45797","40","40","40"
"45802","41","41","41"
"45804","40","40","40"
"45807","59","59","59"
"45809","59","59","59"
"45821","41","41","41"
"45822","40","40","40"
"45827","41","41","41"
"45828","40","40","40"
"45832","59","59","59"
"45852","28","28","28"
"45855","40","40","40"
"45857","40","40","40"
"45859","59","59","59"
"45869","40","40","40"
"45874","59","59","59"
"45879","40","40","40"
"45885","40","40","40"
"45889","40","40","40"
"45892","40","40","40"
"45903","59","59","59"
"45904","40","40","40"
"45916","40","40","40"
"45918","40","40","40"
"45921","28","28","28"
"45932","59","59","59"
"45947","59","59","59"
"45948","40","40","40"
"45961","40","40","40"
"45972","59","59","59"
"45975","40","40","40"
"45979","40","40","40"
"45984","59","59","59"
"45989","14","14","14"
"45991","15","15","15"
"45993","40","40","40"
"46001","40","40","40"
"46003","0","0","0"
"46008","41","41","41"
"46009","38","38","38"
"46026","59","59","59"
"46039","40","40","40"
"46048","40","40","40"
"46067","40","40","40"
"46071","50","50","50"
"46073","40","40","40"
"46074","59","59","59"
"46081","40","40","40"
"46083","40","40","40"
"46097","40","40","40"
"46099","40","40","40"
"46102","59","59","59"
"46103","48","48","48"
"46106","40","40","40"
"46109","56","56","56"
"46119","41","41","41"
"46137","40","40","40"
"46145","40","40","40"
"46160","40","40","40"
"46173","40","40","40"
"46175","59","59","59"
"46178","59","59","59"
"46180","59","59","59"
"46181","59","59","59"
"46185","59","59","59"
"46186","59","59","59"
"46197","40","40","40"
"46199","59","59","59"
"46201","40","40","40"
"46205","36","36","36"
"46214","41","41","41"
"46216","55","55","55"
"46226","40","40","40"
"46227","60","60","60"
"46236","39","39","39"
"46237","40","40","40"
"46242","40","40","40"
"46244","59","59","59"
"46245","59","59","59"
"46248","40","40","40"
"46249","59","59","59"
"46253","59","59","59"
"46260","59","59","59"
"46264","59","59","59"
"46265","59","59","59"
"46269","1","1","1"
"46270","40","40","40"
"46272","40","40","40"
"46274","40","40","40"
"46278","60","60","60"
"46280","40","40","40"
"46281","17","17","17"
"46283","40","40","40"
"46289","20","20","20"
"46291","59","59","59"
"46310","41","41","41"
"46313","40","40","40"
"46316","47","47","47"
"46321","40","40","40"
"46324","40","40","40"
"46329","55","55","55"
"46333","59","59","59"
"46335","41","41","41"
"46340","40","40","40"
"46343","40","40","40"
"46363","40","40","40"
"46378","40","40","40"
"46379","40","40","40"
"46380","40","40","40"
"46388","11","11","11"
"46389","40","40","40"
"46393","59","59","59"
"46403","27","27","27"
"46417","59","59","59"
"46419","40","40","40"
"46426","40","40","40"
"46428","41","41","41"
"46438","56","56","56"
"46439","59","59","59"
"46449","15","15","15"
"46450","34","34","34"
"46451","59","59","59"
"46454","59","59","59"
"46456","35","35","35"
"46462","15","15","15"
"46468","57","57","57"
"46472","59","59","59"
"46475","59","59","59"
"46476","40","40","40"
"46488","40","40","40"
"46490","59","59","59"
"46504","40","40","40"
"46505","40","40","40"
"46507","56","56","56"
"46512","41","41","41"
"46513","40","40","40"
"46514","40","40","40"
"46515","33","33","33"
"46531","40","40","40"
"46537","40","40","40"
"46539","10","10","10"
"46542","59","59","59"
"46543","40","40","40"
"46549","59","59","59"
"46566","30","30","30"
"46567","40","40","40"
"46571","40","40","40"
"46586","40","40","40"
"46593","59","59","59"
"46597","51","51","51"
"46605","59","59","59"
"46607","40","40","40"
"46611","41","41","41"
"46622","59","59","59"
"46634","40","40","40"
"46643","59","59","59"
"46644","40","40","40"
"46646","40","40","40"
"46647","29","29","29"
"46648","59","59","59"
"46650","59","59","59"
"46652","60","60","60"
"46655","40","40","40"
"46656","40","40","40"
"46661","40","40","40"
"46663","4","4","4"
"46664","40","40","40"
"46668","31","31","31"
"46671","40","40","40"
"46688","40","40","40"
"46691","36","36","36"
"46693","40","40","40"
"46705","59","59","59"
"46716","8","8","8"
"46719","41","41","41"
"46721","40","40","40"
"46722","59","59","59"
"46732","60","60","60"
"46738","40","40","40"
"46746","40","40","40"
"46750","59","59","59"
"46760","55","55","55"
"46767","40","40","40"
"46768","55","55","55"
"46772","59","59","59"
"46776","58","58","58"
"46789","40","40","40"
"46790","0","0","0"
"46791","40","40","40"
"46795","40","40","40"
"46805","40","40","40"
"46815","41","41","41"
"46816","40","40","40"
"46825","56","56","56"
"46836","41","41","41"
"46859","59","59","59"
"46870","40","40","40"
"46871","40","40","40"
"46873","40","40","40"
"46874","40","40","40"
"46878","59","59","59"
"46891","40","40","40"
"46896","59","59","59"
"46903","60","60","60"
"46907","37","37","37"
"46911","40","40","40"
"46913","59","59","59"
"46917","40","40","40"
"46922","41","41","41"
"46924","40","40","40"
"46936","40","40","40"
"46941","40","40","40"
"46943","40","40","40"
"46947","40","40","40"
"46949","40","40","40"
"46952","40","40","40"
"46955","40","40","40"
"46965","40","40","40"
"46973","40","40","40"
"46974","41","41","41"
"46980","40","40","40"
"46984","36","36","36"
"46990","40","40","40"
"46992","40","40","40"
"47002","41","41","41"
"47005","41","41","41"
"47010","7","7","7"
"47013","39","39","39"
"47021","59","59","59"
"47023","60","60","60"
"47026","41","41","41"
"47029","60","60","60"
"47032","40","40","40"
"47033","59","59","59"
"47035","59","59","59"
"47041","59","59","59"
"47045","36","36","36"
"47046","39","39","39"
"47047","40","40","40"
"47049","59","59","59"
"47073","40","40","40"
"47078","40","40","40"
"47079","40","40","40"
"47081","40","40","40"
"47085","40","40","40"
"47087","24","24","24"
"47090","40","40","40"
"47093","59","59","59"
"47100","11","11","11"
"47101","59","59","59"
"47102","-3","-3","-3"
"47105","40","40","40"
"47108","40","40","40"
"47109","41","41","41"
"47110","40","40","40"
"47112","40","40","40"
"47117","41","41","41"
"47124","40","40","40"
"47136","40","40","40"
"47139","59","59","59"
"47141","40","40","40"
"47145","27","27","27"
"47146","41","41","41"
"47162","59","59","59"
"47164","41","41","41"
"47170","59","59","59"
"47171","59","59","59"
"47186","59","59","59"
"47203","40","40","40"
"47204","40","40","40"
"47220","40","40","40"
"47227","41","41","41"
"47238","9","9","9"
"47241","29","29","29"
